,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
114,Mon Dec 25 11:38:07 +0000 2023,1739249159071510852,Dukungan warga Jatim pada Ganjar Mahfud sebagai calon presiden menunjukkan kepercayaan pada kepemimpinan yang adil dan berintegritas. @EmanuelDims_ https://t.co/0JaLyaqc7f,0,0,0,0,in,1686668481771749376,1739249159071510852,muhammadagiiil,https://twitter.com/muhammadagiiil/status/1739249159071510852
115,Tue Dec 26 07:24:30 +0000 2023,1739547719583006779,"Menyelesaikan permasalahan pada bangsa itu perlu gerak cepat,maka kita perlu sosok Ganjar Pranowo- Mahfud MD untuk menyelesaikannya.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #GanjarMahfudRebound #Bram2612 https://t.co/n9aqjcDM7i",0,0,0,0,in,2583799464,1739547719583006779,LorenceBinoya,https://twitter.com/LorenceBinoya/status/1739547719583006779
116,Mon Dec 25 11:59:57 +0000 2023,1739254653815074831,#GanjarPilihanTepat2024    #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,0,0,0,0,in,1603398764898750464,1739254653815074831,omerzarali39,https://twitter.com/omerzarali39/status/1739254653815074831
117,Tue Dec 26 07:24:22 +0000 2023,1739547687098486933,"Udah rame aja nih yang datang ke Pesta Rakyat Ganjar-Mahfud di Kendal.  Yang belum datang, gasken pada OTW ke Stadion Kebondalem sekarang !!!!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/PtBk9tYGdc",0,0,0,0,in,1230994530083565568,1739547687098486933,sahabatganjar,https://twitter.com/sahabatganjar/status/1739547687098486933
118,Mon Dec 25 11:38:02 +0000 2023,1739249138389369076,"Mahfud Md: Sudah Sehat, Insyaallah Besok Aktivitas Lagi https://t.co/vvSfqzN7Rj #Pemilu",0,0,0,1,in,47596019,1739249138389369076,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1739249138389369076
119,Mon Dec 25 11:59:51 +0000 2023,1739254625486729369,Ganjar Pranowo Pak Ganjar emang the best lah sebagai Presiden RI.   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,0,0,0,0,in,167537398,1739254625486729369,Peterson_Cliff,https://twitter.com/Peterson_Cliff/status/1739254625486729369
120,Mon Dec 25 11:38:02 +0000 2023,1739249138385256754,Ganjar Mahfud adalah contoh nyata bahwa loyalitas pada prinsip dan integritas dapat membawa kesuksesan politik. @enaaaklhoo https://t.co/7Fn8t5fzoK,0,0,0,0,in,1696488047511220224,1739249138385256754,herwantoag,https://twitter.com/herwantoag/status/1739249138385256754
121,Tue Dec 26 07:24:15 +0000 2023,1739547658858205541,@selaluceria068 @PDI_Perjuangan @ganjarpranowo Selalu dukung Pak Ganjar-Mahfud,0,0,0,1,in,1706955080015192064,1739504018085622220,Rstaakiwss,https://twitter.com/Rstaakiwss/status/1739547658858205541
122,Mon Dec 25 11:59:49 +0000 2023,1739254617496829967,"Mahfud MD, dengan komitmen, dapat memberikan perlindungan bagi pekerja dan buruh. @JDindink https://t.co/qHjD85GFqc",0,0,0,0,in,1681921595152138241,1739254617496829967,yanilimah039,https://twitter.com/yanilimah039/status/1739254617496829967
123,Mon Dec 25 11:59:42 +0000 2023,1739254589054943713,Bijoa6  PandamPamungkas  Ganjar Pranowo  Rosianna766Hi Tuh kann.. Keluarga Pak Ganjar beneran idaman bangett   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,0,0,0,0,in,1150952017382334464,1739254589054943713,ramon22969828,https://twitter.com/ramon22969828/status/1739254589054943713
124,Tue Dec 26 07:24:13 +0000 2023,1739547651417547063,"Cawapres 2024 Mahfud MD menyambangi Gereja Katedral Jakarta Minggu (24/12/2023) utk memastikan tempat peribadatan umat Kristiani ini aman saat momentum Natal 2023.  Menurut beliau agama mengajarkan kebaikan, persaudaraan &amp  kerukunan antarsesama  #SahabatGanjar  #SatSetLebihBaik https://t.co/zk4mVE5Xlh",0,0,1,2,in,1248538148990152704,1739547651417547063,Ghurem2,https://twitter.com/Ghurem2/status/1739547651417547063
125,Mon Dec 25 11:38:02 +0000 2023,1739249137877667966,@Melihat_Indo @mohmahfudmd Udah gak usah diragukan lagi deh ya kemampuan pak mahfud dalam segala hal,0,0,0,0,in,1696770486351564800,1739141366876409865,Khilwarosida,https://twitter.com/Khilwarosida/status/1739249137877667966
126,Mon Dec 25 11:38:01 +0000 2023,1739249133721100738,"@SumitroYoel Cak imin itu pilihan terbaik dari yg terburuk, karena itung-itungan PRESIDENTIAL TRESHOLD, kalo milih Mahfud MD, pasti demokrat cabut, koalisi tinggal pks dan nasdem, kurang lah PT nya,,,, semuanya sudah di hitung lah broooooo",0,0,0,0,in,4590992052,1739036809193996798,ero_semut,https://twitter.com/ero_semut/status/1739249133721100738
127,Tue Dec 26 07:23:49 +0000 2023,1739547548627644785,Solusi beragam kebutuhan dalam satu aksi. KTP Sakti Ganjar-Mahfud #satset #pastilebihbakk https://t.co/he0RzNpORR,0,0,0,0,in,1305806975855292417,1739547548627644785,anakbapaklangit,https://twitter.com/anakbapaklangit/status/1739547548627644785
